green_channel,red_channel,ir_channel,Anomaly_ch2,Anomaly_ch2,Anomaly_ch2
28087,35335,50247,0,1,0
28583,35689,41718,0,1,0
29050,36028,33029,0,1,0
29476,36338,24957,0,1,0
29850,36610,17949,0,1,0
30151,36828,12191,0,1,0
30371,36982,7692,0,1,0
30513,37072,4361,0,1,0
30580,37105,2041,0,1,0
30568,37079,536,0,1,0
30477,36991,0,0,1,0
30322,36855,0,0,1,0
30119,36683,0,0,1,0
29879,36485,0,0,1,0
29619,36275,0,0,1,0
29362,36071,0,0,1,0
29125,35881,0,0,1,0
28913,35708,83,0,1,0
28724,35554,272,0,1,0
28562,35423,425,0,1,0
28422,35314,537,0,1,0
28298,35222,613,0,1,0
28193,35147,663,0,1,0
28108,35084,691,0,1,0
28032,35026,696,0,1,1
27957,34966,682,0,1,1
27879,34899,658,0,1,1
27796,34830,633,0,1,1
27710,34761,612,0,1,1
27616,34689,585,0,1,1
27509,34609,550,0,1,1
27394,34524,508,0,1,1
27260,34425,1768,0,1,1
27095,34302,6370,0,1,1
26901,34156,14041,0,1,1
26690,33997,23056,0,1,1
26467,33829,32193,0,1,1
26230,33654,40653,0,1,1
25996,33484,47988,0,1,1
25776,33329,54004,0,1,1
25568,33182,58676,0,1,1
25369,33037,62091,0,1,1
25181,32901,64412,0,1,1
25013,32780,305,0,1,1
24856,32664,1032,0,1,1
24700,32548,1234,0,1,1
24555,32439,1073,0,1,1
24424,32340,688,0,1,1
24297,32246,181,0,1,1
24172,32158,65165,0,1,1
24067,32092,64634,0,1,1
23996,32057,64173,0,1,1
23962,32048,63800,0,1,1
23964,32062,63519,0,1,1
23999,32104,63330,0,1,1
24062,32169,63226,0,1,1
24136,32242,63187,0,1,1
24219,32320,63201,0,1,1
24326,32411,63259,0,1,1
24454,32514,63350,0,1,1
24582,32615,63455,0,1,1
24707,32710,63563,0,1,1
24832,32801,63674,0,1,1
24947,32882,63782,0,1,1
25045,32949,63876,0,1,1
25130,33005,63952,0,1,1
25205,33055,64013,0,1,1
25268,33095,64058,0,1,1
25310,33121,64080,0,1,1
25328,33130,64074,0,1,1
25323,33124,64045,0,1,1
25290,33095,63992,0,1,1
25218,33038,63907,0,1,1
25116,32961,63793,0,1,1
25005,32879,63667,0,1,1
24890,32797,63542,0,1,1
24773,32714,63415,0,1,1
24661,32634,63284,0,1,1
24562,32562,63160,0,1,1
24473,32495,63045,0,1,1
24392,32435,62938,0,1,1
24320,32383,62841,0,1,1
24252,32334,62751,0,1,1
24179,32279,62655,0,1,1
24089,32210,62545,0,1,1
23985,32134,62428,0,1,1
23873,32058,62311,0,1,1
23751,31975,62190,0,1,1
23614,31876,62055,0,1,1
23461,31762,61906,0,1,1
23296,31639,61747,0,1,1
23112,31501,61576,0,1,1
22913,31351,61394,0,1,1
22719,31203,61213,0,1,1
22545,31070,61045,0,1,1
22389,30952,60890,0,1,1
22250,30849,60745,0,1,1
22130,30763,60608,0,1,1
22027,30691,60482,0,1,1
21928,30626,60366,0,1,1
21826,30561,60253,0,1,1
21723,30491,60143,0,1,1
21612,30411,60029,0,1,1
21481,30312,59907,0,1,1
21333,30197,59776,0,1,1
21178,30077,59640,0,1,1
21015,29958,59499,0,1,1
20842,29839,59350,0,1,1
20668,29724,59204,0,1,1
20518,29626,59082,0,1,1
20403,29555,58988,0,1,1
20322,29512,58915,0,1,1
20276,29504,58866,0,1,1
20264,29528,58842,0,1,1
20273,29563,58831,0,1,1
20289,29587,58822,0,1,1
20309,29600,58815,0,1,1
20333,29612,58812,0,1,1
20355,29622,58805,0,1,1
20371,29630,58789,0,1,1
20386,29641,58770,0,1,1
20407,29660,58758,0,1,1
20426,29683,58748,0,1,1
20433,29696,58733,0,1,1
20429,29696,58715,0,1,1
20412,29684,58692,0,1,1
20373,29660,58651,0,1,1
20315,29620,58587,0,1,1
20255,29572,58507,0,1,1
20203,29527,58430,0,1,1
20154,29487,58361,0,1,1
20108,29454,58303,0,1,1
20079,29438,58257,0,1,1
20063,29434,58221,0,1,1
20047,29430,58188,0,1,1
20028,29420,58153,0,1,1
20004,29403,58110,0,1,1
19956,29362,58047,0,1,1
19865,29286,57952,0,1,1
19728,29172,57817,0,1,1
19550,29024,57647,0,1,1
19334,28851,57450,0,1,1
19087,28661,57231,0,1,1
18830,28472,57004,0,1,1
18591,28303,56789,0,1,1
18381,28163,56599,0,1,1
18206,28049,56438,0,1,1
18076,27967,56314,0,1,1
18000,27923,56229,0,1,1
17969,27911,56177,0,1,1
17968,27920,56150,0,1,1
17989,27944,56141,0,1,1
18029,27980,56147,0,1,1
18077,28022,56156,0,1,1
18126,28061,56164,0,1,1
18177,28096,56171,0,1,1
18227,28129,56174,0,1,1
18262,28151,56162,0,1,1
18276,28158,56132,0,1,1
18275,28158,56100,0,1,1
18266,28156,56074,0,1,1
18252,28150,56052,0,1,1
18239,28141,56036,0,1,1
18238,28141,56036,0,0,1
18251,28155,56066,0,0,1
18273,28175,56127,0,0,1
18305,28202,56223,0,0,1
18360,28250,56370,0,0,1
18449,28322,56570,0,0,1
18570,28414,56821,0,0,1
18724,28524,57121,0,0,1
18916,28655,57468,0,0,1
19146,28811,57860,0,0,1
19404,28985,58287,0,0,1
19686,29171,58741,0,0,1
19990,29373,59217,0,0,1
20311,29591,59706,0,0,1
20638,29818,60195,0,0,1
20967,30049,60676,0,0,1
21297,30282,61144,0,0,1
21616,30511,61589,0,0,1
21911,30723,61995,0,0,1
22175,30912,62353,0,0,1
22409,31082,62660,0,0,1
22603,31226,62912,0,0,1
22747,31333,63105,0,0,1
22853,31408,63246,0,0,1
22946,31475,63355,0,0,1
23038,31544,63447,0,0,1
23129,31618,63529,0,0,1
23231,31704,63614,0,0,1
23349,31802,63711,0,0,1
23474,31905,63811,0,0,1
23593,32002,63903,0,0,1
23701,32088,63982,0,0,1
23789,32157,64044,0,0,1
23842,32198,64081,0,0,1
23852,32206,64087,0,0,1
23824,32182,64070,0,0,1
23756,32129,64030,0,0,1
23643,32043,63962,0,0,1
23493,31927,63867,0,0,1
23330,31796,63761,0,0,1
23171,31668,63657,0,0,1
23015,31545,63554,0,0,1
22865,31428,63453,0,0,1
22737,31329,63366,0,0,1
22650,31266,63307,0,0,1
22607,31238,63272,0,0,1
22603,31251,63261,0,0,1
22652,31310,63286,0,0,1
22755,31408,63352,0,0,1
22905,31537,63451,0,0,1
23095,31693,63574,0,0,1
23322,31876,63721,0,0,1
23573,32074,63884,0,0,1
23820,32264,64043,0,0,1
24035,32429,64179,0,0,1
24210,32559,64282,0,0,1
24339,32649,64347,0,0,1
24417,32701,64373,0,0,1
24458,32725,64366,0,0,1
24475,32733,64338,0,0,1
24473,32725,64297,0,0,1
24451,32703,64250,0,0,1
24421,32678,64205,0,0,1
24400,32660,64173,0,0,1
24393,32656,64159,0,0,1
24398,32666,64156,0,0,1
24415,32688,64164,0,0,1
24441,32719,64185,0,0,1
24469,32749,64213,0,0,1
24495,32774,64241,0,0,1
24529,32802,64275,0,0,1
24578,32842,64321,0,0,1
24634,32890,64372,0,0,1
24689,32939,64421,0,0,1
24746,32994,64467,0,0,1
24816,33058,64513,0,0,1
24886,33118,64553,0,0,1
24939,33159,64577,0,0,1
24968,33183,64583,0,0,1
24973,33189,64569,0,0,1
24955,33171,64531,0,0,1
24926,33137,64475,0,0,1
24907,33107,64415,0,0,1
24908,33094,64365,0,0,1
24921,33096,64325,0,0,1
24941,33110,64288,0,0,1
24974,33137,64257,0,0,1
25021,33174,64236,0,0,1
25073,33215,64223,0,0,1
25126,33255,64214,0,0,1
25180,33298,64208,0,0,1
25231,33338,64203,0,0,1
25268,33368,64190,0,0,1
25291,33390,64166,0,0,1
25306,33410,64136,0,0,1
25305,33417,64096,0,0,1
25282,33401,64038,0,0,1
25241,33362,63958,0,0,1
25180,33305,63861,0,0,1
25095,33231,63747,0,0,1
24986,33145,63619,0,0,1
24870,33058,63487,0,0,1
24767,32985,63364,0,0,1
24686,32928,63254,0,0,1
24617,32874,63154,0,0,1
24552,32821,63061,0,0,1
24492,32775,62981,0,0,1
24430,32730,62905,0,0,1
24354,32678,62826,0,0,1
24274,32626,62749,0,0,1
24198,32581,62678,0,0,1
24123,32538,62607,0,0,1
24047,32491,62534,0,0,1
23975,32446,62467,0,0,1
23911,32407,62407,0,0,1
23844,32365,62346,0,0,1
23765,32311,62273,0,0,1
23679,32250,62188,0,0,1
23594,32190,62097,0,0,1
23517,32136,62003,0,0,1
23452,32089,61909,0,0,1
23401,32052,61824,0,0,1
23363,32025,61753,0,0,1
23325,32002,61687,0,0,1
23286,31975,61619,0,0,1
23250,31942,61550,0,0,1
23215,31906,61484,0,0,1
23174,31865,61420,0,0,1
23133,31827,61359,0,0,1
23110,31804,61314,0,0,1
23103,31798,61286,0,0,1
23101,31801,61268,0,0,1
23111,31812,61257,0,0,1
23139,31834,61253,0,0,1
23175,31864,61253,0,0,1
23209,31892,61249,0,0,1
23235,31911,61238,0,0,1
23253,31923,61219,0,0,1
23261,31926,61194,0,0,1
23250,31917,61160,0,0,1
23226,31901,61118,0,0,1
23196,31883,61073,0,0,1
23152,31856,61020,0,0,1
23086,31810,60947,0,0,1
22999,31748,60853,0,0,1
22895,31674,60746,0,0,1
22772,31590,60626,0,0,1
22632,31491,60493,0,0,1
22485,31383,60351,0,0,1
22342,31280,60207,0,0,1
22204,31182,60062,0,0,1
22080,31094,59923,0,0,1
21989,31030,59809,0,0,1
21936,30989,59727,0,0,1
21911,30963,59666,0,0,1
21902,30951,59623,0,0,1
21911,30956,59597,0,0,1
21930,30974,59586,0,0,1
21941,30988,59571,0,0,1
21930,30984,59535,0,0,1
21890,30958,59477,0,0,1
21817,30903,59394,0,0,1
21709,30819,59286,0,0,1
21578,30718,59162,0,0,1
21444,30619,59037,0,0,1
21323,30535,58925,0,0,1
21227,30470,58834,0,0,1
21166,30429,58778,0,0,1
21156,30425,58775,0,0,1
21211,30467,58839,0,0,1
21319,30544,58967,0,0,1
21467,30646,59153,0,0,1
21651,30775,59394,0,0,1
21869,30931,59696,0,0,1
22124,31117,60058,0,0,1
22429,31340,60483,0,0,1
22792,31604,60975,0,0,1
23203,31909,61528,0,0,1
23644,32237,62119,0,0,1
24101,32576,61415,0,0,1
24563,32921,57346,0,0,1
25013,33256,50164,0,0,1
25435,33569,41586,0,0,1
25818,33847,32822,0,0,1
26147,34080,24655,0,0,1
26400,34258,17530,0,0,1
26567,34374,11641,0,0,1
26663,34440,7021,0,0,1
26711,34468,3589,0,0,1
26718,34465,1187,0,0,1
26688,34432,0,0,0,1
26634,34385,0,0,0,1
26577,34337,0,0,0,1
26523,34291,0,0,0,1
26478,34255,0,0,0,1
26450,34235,0,0,0,1
26440,34233,0,0,0,1
26438,34240,0,0,0,1
26442,34251,107,0,0,1
26462,34271,455,0,0,1
26501,34301,758,0,0,1
26546,34332,1003,0,0,1
26585,34357,1190,0,0,1
26621,34382,1331,0,0,1
26656,34408,1441,0,0,1
26691,34434,1531,0,0,1
26733,34465,1610,0,0,1
26789,34508,1688,0,0,1
26856,34565,1772,0,0,1
26926,34627,1857,0,0,1
26995,34686,1940,0,0,1
27064,34745,2021,0,0,1
27133,34804,2097,0,0,1
27193,34851,2157,0,0,1
27244,34883,2197,0,0,1
27294,34910,2226,0,0,1
27337,34934,2242,0,0,1
27358,34950,2237,0,0,1
27357,34957,2207,0,0,1
27339,34955,2157,0,0,1
27305,34937,2087,0,0,1
27248,34900,1997,0,0,1
27173,34848,1893,0,0,1
27087,34789,1779,0,0,1
26991,34719,1652,0,0,1
26880,34635,1512,0,0,1
26767,34546,1368,0,0,1
26664,34466,1233,0,0,1
26572,34396,1116,0,0,1
26489,34332,1010,0,0,1
26416,34276,918,0,0,1
26353,34230,843,0,0,1
26294,34189,779,0,0,1
26241,34154,723,0,0,1
26209,34132,679,0,0,1
26202,34128,653,0,0,1
26211,34135,645,0,0,1
26232,34146,647,0,0,1
26274,34173,666,0,0,1
26343,34227,712,0,0,1
26431,34298,780,0,0,1
26526,34375,856,0,0,1
26620,34451,927,0,0,1
26700,34517,989,0,0,1
26762,34565,1036,0,0,1
26816,34604,1070,0,0,1
26874,34639,1094,0,0,1
26927,34666,1110,0,0,1
26960,34677,1108,0,0,1
26974,34670,1083,0,0,1
26975,34655,1042,0,0,1
26969,34641,994,0,0,1
26951,34624,936,0,0,1
26920,34597,866,0,0,1
26875,34561,785,0,0,1
26811,34513,693,0,0,1
26723,34449,587,0,0,1
26618,34374,1788,0,0,1
26508,34297,6355,0,0,1
26390,34216,14017,0,0,1
26250,34116,23025,0,0,1
26082,33996,32154,0,0,1
25903,33867,40619,0,0,1
25721,33739,47971,0,0,1
25540,33611,54003,0,0,1
25372,33490,58692,0,0,1
25228,33385,62140,0,0,1
25105,33293,64506,0,0,1
24990,33210,439,0,0,1
24890,33138,1210,0,0,1
24809,33080,1470,0,0,1
24736,33024,1371,0,0,1
24659,32963,1033,0,0,1
24579,32898,560,0,0,1
24495,32834,32,0,0,1
24398,32762,65032,0,0,1
24284,32675,64519,0,0,1
24164,32586,64051,0,0,1
24049,32502,63644,0,0,1
23938,32415,63302,0,0,1
23828,32327,63018,0,0,1
23731,32250,62795,0,0,1
23648,32185,62626,0,0,1
23574,32124,62499,0,0,1
23508,32068,62405,0,0,1
23456,32026,62338,0,0,1
23411,31994,62292,0,0,1
23363,31960,62254,0,0,1
23309,31916,62214,0,0,1
23253,31869,62174,0,0,1
23191,31822,62131,0,0,1
23114,31769,62074,0,0,1
23021,31707,61997,0,0,1
22918,31638,61903,0,0,1
22799,31556,61790,0,0,1
22663,31459,61657,0,0,1
22524,31359,61516,0,0,1
22391,31263,61380,0,0,1
22263,31170,61251,0,0,1
22132,31070,61120,0,0,1
21996,30966,60984,0,0,1
21858,30865,60851,0,0,1
21722,30768,60724,0,0,1
21589,30672,60596,0,0,1
21466,30579,60473,0,0,1
21358,30497,60362,0,0,1
21262,30425,60263,0,0,1
21174,30363,60173,0,0,1
21105,30315,60094,0,0,1
21060,30284,60026,0,0,1
21024,30261,59962,0,0,1
20983,30237,59893,0,0,1
20937,30206,59824,0,0,1
20891,30174,59758,0,0,1
20838,30138,59687,0,0,1
20785,30101,59612,0,0,1
20746,30072,59545,0,0,1
20723,30056,59490,0,0,1
20701,30045,59439,0,0,1
20676,30037,59384,0,0,1
20650,30032,59329,0,0,1
20623,30021,59273,0,0,1
20584,29995,59211,0,0,1
20530,29954,59137,0,0,1
20467,29905,59058,0,0,1
20400,29856,58978,0,0,1
20326,29803,58897,0,0,1
20248,29755,58819,0,0,1
20179,29716,58749,0,0,1
20114,29679,58684,0,0,1
20041,29632,58615,0,0,1
19966,29579,58541,0,0,1
19899,29528,58465,0,0,1
19836,29477,58389,0,0,1
19771,29421,58308,0,0,1
19707,29367,58227,0,0,1
19656,29322,58159,0,0,1
19621,29292,58110,0,0,1
19604,29280,58086,0,0,1
19624,29296,58094,0,0,1
19693,29348,58153,0,0,1
19805,29431,58273,0,0,1
19957,29538,58450,0,0,1
20156,29673,58689,0,0,1
20406,29846,58997,0,0,1
20704,30059,59370,0,0,1
21041,30304,59800,0,0,1
21418,30582,60287,0,0,1
21833,30890,60835,0,0,1
22277,31221,61433,0,0,1
22743,31568,62063,0,0,1
23232,31929,61402,0,0,1
23732,32298,57385,0,0,1
24222,32656,50252,0,0,1
24688,32992,41720,0,0,1
25129,33307,33008,0,0,1
25532,33593,24903,0,0,1
25880,33841,17855,0,0,1
26176,34053,12061,0,0,1
26440,34239,7553,0,0,1
26675,34404,4247,0,0,1
26875,34544,1988,0,0,1
27047,34663,589,0,0,1
27206,34776,0,0,0,1
27364,34893,0,0,0,1
27521,35008,0,0,0,1
27683,35131,199,0,0,1
27867,35274,719,0,0,1
28076,35437,1307,0,0,1
28295,35609,1903,0,0,1
28518,35786,2472,0,0,1
28744,35964,2998,0,0,1
28962,36133,3466,0,0,1
29152,36276,3861,0,0,1
29308,36389,4176,0,0,1
29437,36485,4427,0,0,1
29552,36572,4628,0,0,1
29661,36655,4794,0,0,1
29777,36749,4944,0,0,1
29912,36858,5096,0,0,1
30069,36975,5252,0,0,1
30240,37098,5413,0,0,1
30427,37228,5580,0,0,1
30626,37367,5754,0,0,1
30819,37504,5925,0,0,1
30980,37623,6073,0,0,1
31095,37712,6185,0,0,1
31161,37760,6253,0,0,1
31176,37764,6273,0,0,1
31139,37728,6243,0,0,1
31064,37666,6168,0,0,1
30967,37590,6061,0,0,1
30851,37500,5932,0,0,1
30722,37401,5786,0,0,1
30592,37299,5629,0,0,1
30467,37197,5468,0,0,1
30345,37097,5300,0,0,1
30232,37003,5130,0,0,1
30132,36924,4970,0,0,1
30050,36864,4829,0,0,1
29987,36816,4708,0,0,1
29942,36782,4608,0,0,1
29920,36769,4534,0,0,1
29922,36775,4490,0,0,1
29938,36792,4469,0,0,1
29963,36814,4461,0,0,1
29999,36843,4463,0,0,1
30039,36872,4471,0,0,1
30067,36893,4476,0,0,1
30087,36909,4482,0,0,1
30103,36922,4491,0,0,1
30106,36924,4492,0,0,1
30080,36899,4467,0,0,1
30020,36843,4411,0,0,1
29929,36765,4331,0,0,1
29814,36668,4232,0,0,1
29681,36563,4115,0,0,1
29546,36461,3991,0,0,1
29421,36370,3876,0,0,1
29303,36284,3768,0,0,1
29187,36199,3661,0,0,1
29084,36126,3561,0,0,1
29005,36071,3477,0,0,1
28951,36036,3408,0,0,1
28920,36017,3351,0,0,1
28913,36017,3310,0,0,1
28925,36033,3279,0,0,1
28941,36051,3244,0,0,1
28947,36061,3201,0,0,1
28947,36067,3160,0,0,1
28940,36067,3121,0,0,1
28914,36048,3067,0,0,1
28861,36002,2984,0,0,1
28784,35936,2877,0,0,1
28686,35855,2754,0,0,1
28565,35756,2614,0,0,1
28428,35646,2461,0,0,1
28292,35539,2306,0,0,1
28168,35447,2161,0,0,1
28053,35367,2029,0,0,1
27951,35296,1907,0,0,1
27868,35240,1800,0,0,1
27806,35201,1708,0,0,1
27756,35171,1626,0,0,1
27716,35144,1550,0,0,1
27683,35120,1485,0,0,1
27650,35096,1424,0,0,1
27608,35065,1355,0,0,1
27558,35028,1274,0,0,1
27502,34986,1186,0,0,1
27436,34938,1096,0,0,1
27356,34880,1001,0,0,1
27268,34817,903,0,0,1
27175,34749,800,0,0,1
27072,34670,691,0,0,1
26952,34580,1885,0,0,1
26813,34479,6438,0,0,1
26662,34370,14079,0,0,1
26497,34249,23070,0,0,1
26318,34114,32190,0,0,1
26142,33977,40656,0,0,1
25987,33857,48023,0,0,1
25856,33760,54090,0,0,1
25749,33683,58829,0,0,1
25673,33631,62343,0,0,1
25630,33611,64798,0,0,1
25616,33617,844,0,0,1
25628,33640,1736,0,0,1
25666,33683,2117,0,0,1
25723,33740,2143,0,0,1
25778,33794,1935,0,0,1
25816,33834,1584,0,0,1
25836,33857,1162,0,0,1
25832,33864,724,0,0,1
25801,33851,302,0,0,1
25749,33817,65448,0,0,1
25690,33773,65104,0,0,1
25627,33721,64811,0,0,1
25549,33657,64560,0,0,1
25462,33591,64346,0,0,1
25379,33532,64172,0,0,1
25301,33479,64034,0,0,1
25222,33425,63917,0,0,1
25143,33365,63814,0,0,1
25065,33300,63723,0,0,1
24978,33230,63637,0,0,1
24869,33146,63539,0,0,1
24738,33045,63419,0,0,1
24595,32937,63284,0,0,1
24440,32827,63137,0,0,1
24263,32702,62972,0,0,1
24067,32561,62793,0,0,1
23867,32414,62612,0,0,1
23667,32266,62433,0,0,1
23461,32113,62249,0,0,1
23253,31960,62065,0,0,1
23059,31816,61890,0,0,1
22880,31683,61723,0,0,1
22714,31556,61563,0,0,1
22571,31444,61417,0,0,1
22457,31357,61292,0,0,1
22360,31285,61177,0,0,1
22263,31213,61063,0,0,1
22163,31141,60946,0,0,1
22065,31069,60828,0,0,1
21968,30995,60709,0,0,1
21871,30921,60593,0,0,1
21780,30853,60484,0,0,1
21697,30794,60387,0,0,1
21609,30735,60292,0,0,1
21512,30669,60192,0,0,1
21418,30602,60092,0,0,1
21332,30543,60000,0,0,1
21251,30488,59913,0,0,1
21167,30431,59833,0,0,1
21087,30377,59774,0,0,1
21030,30340,59758,0,0,1
21013,30330,59799,0,0,1
21053,30357,59910,0,0,1
21165,30436,60103,0,0,1
21355,30572,60381,0,0,1
21612,30756,60739,0,0,1
21922,30979,61170,0,0,1
22283,31241,61667,0,0,1
22686,31535,62219,0,0,1
23111,31843,61489,0,0,1
23546,32156,57404,0,0,1
23988,32471,50224,0,0,1
24425,32782,41674,0,0,1
24838,33079,32958,0,0,1
25221,33356,24858,0,0,1
25573,33610,17825,0,0,1
25879,33829,12052,0,0,1
26129,34007,7558,0,0,1
26333,34157,4262,0,0,1
26506,34291,2019,0,0,1
26651,34411,637,0,0,1
26767,34513,0,0,0,1
26865,34602,0,0,0,1
26960,34688,0,0,0,1
27058,34776,175,0,0,1
27161,34864,647,0,0,1
27275,34956,1175,0,0,1
27398,35055,1713,0,0,1
27519,35150,2218,0,0,1
27634,35238,2664,0,0,1
27749,35325,3045,0,0,1
27866,35414,3362,0,0,1
27970,35494,3615,0,0,1
28048,35556,3803,0,0,1
28101,35597,3938,0,0,1
28135,35622,4030,0,0,1
28143,35625,4080,0,0,1
28121,35607,4096,0,0,1
28078,35572,4092,0,0,1
28017,35521,4076,0,0,1
27935,35454,4046,0,0,1
27841,35382,4005,0,0,1
27753,35320,3962,0,0,1
27679,35267,3921,0,0,1
27615,35218,3883,0,0,1
27561,35171,3844,0,0,1
27516,35127,3804,0,0,1
27474,35089,3761,0,0,1
27431,35053,3707,0,0,1
27387,35021,3644,0,0,1
27347,34996,3574,0,0,1
27304,34974,3497,0,0,1
27250,34942,3403,0,0,1
27175,34889,3284,0,0,1
27068,34809,3135,0,0,1
26919,34699,2956,0,0,1
26736,34564,2750,0,0,1
26546,34424,2537,0,0,1
26383,34304,2345,0,0,1
26257,34209,2182,0,0,1
26159,34137,2045,0,0,1
26088,34088,1935,0,0,1
26047,34060,1855,0,0,1
26030,34049,1800,0,0,1
26032,34054,1769,0,0,1
26050,34072,1758,0,0,1
26079,34097,1760,0,0,1
26103,34116,1761,0,0,1
26111,34122,1750,0,0,1
26113,34125,1740,0,0,1
26123,34136,1744,0,0,1
26136,34149,1754,0,0,1
26141,34152,1757,0,0,1
26132,34141,1745,0,0,1
26103,34115,1714,0,0,1
26046,34069,1660,0,0,1
25964,34004,1584,0,0,1
25872,33929,1496,0,0,1
25769,33847,1397,0,0,1
25646,33751,1277,0,0,1
25502,33637,1136,0,0,1
25341,33508,976,0,0,1
25158,33368,2114,0,0,1
24955,33214,6605,0,0,1
24748,33055,14187,0,0,1
24553,32906,23131,0,0,1
24367,32769,32215,0,0,1
24183,32635,40643,0,0,1
24011,32504,47963,0,0,1
23858,32385,53978,0,0,1
23725,32287,58672,0,0,1
23613,32207,62137,0,0,1
23526,32148,64535,0,0,1
23469,32115,519,0,0,1
23440,32105,1352,0,0,1
23432,32111,1672,0,0,1
23446,32135,1644,0,0,1
23485,32174,1404,0,0,1
23535,32217,1044,0,0,1
23582,32252,623,0,0,1
23616,32274,187,0,0,1
23628,32282,65302,0,0,1
23607,32270,64909,0,0,1
23548,32232,64550,0,0,1
23459,32169,64229,0,0,1
23340,32086,63944,0,0,1
23182,31977,63680,0,0,1
22986,31837,63423,0,0,1
22763,31676,63174,0,0,1
22524,31504,62939,0,0,1
22275,31322,62713,0,0,1
22022,31134,62494,0,0,1
21777,30952,62285,0,0,1
21543,30779,62083,0,0,1
21314,30610,61883,0,0,1
21091,30447,61684,0,0,1
20884,30300,61495,0,0,1
20701,30171,61329,0,0,1
20544,30056,61187,0,0,1
20417,29958,61062,0,0,1
20322,29884,60960,0,0,1
20249,29832,60880,0,0,1
20187,29791,60813,0,0,1
20136,29758,60755,0,0,1
20100,29734,60710,0,0,1
20073,29720,60677,0,0,1
20043,29705,60644,0,0,1
20000,29682,60596,0,0,1
19942,29650,60535,0,0,1
19869,29611,60466,0,0,1
19781,29557,60385,0,0,1
19682,29491,60293,0,0,1
19580,29420,60193,0,0,1
19470,29344,60082,0,0,1
19345,29257,59957,0,0,1
19215,29167,59825,0,0,1
19095,29083,59700,0,0,1
18987,29005,59580,0,0,1
18877,28925,59455,0,0,1
18763,28841,59329,0,0,1
18648,28756,59206,0,0,1
18526,28669,59084,0,0,1
18392,28579,58962,0,0,1
18263,28494,58848,0,0,1
18150,28418,58744,0,0,1
18043,28345,58640,0,0,1
17933,28267,58527,0,0,1
17826,28189,58414,0,0,1
17725,28120,58307,0,0,1
17621,28052,58202,0,0,1
17507,27975,58092,0,0,1
17388,27892,57976,0,0,1
17261,27803,57853,0,0,1
17114,27698,57714,0,0,1
16937,27572,57552,0,0,1
16737,27428,57371,0,0,1
16524,27275,57180,0,0,1
16300,27115,56981,0,0,1
16083,26961,56784,0,0,1
15900,26832,56610,0,0,1
15760,26733,56469,0,0,1
15660,26663,56361,0,0,1
15598,26625,56282,0,0,1
15573,26615,56224,0,0,1
15570,26620,56178,0,0,1
15568,26620,56129,0,0,1
15553,26611,56073,0,0,1
15521,26591,56008,0,0,1
15465,26555,55926,0,0,1
15378,26497,55821,0,0,1
15266,26418,55698,0,0,1
15140,26330,55569,0,0,1
15010,26241,55445,0,0,1
14891,26161,55336,0,0,1
14808,26102,55257,0,0,1
14772,26080,55221,0,0,1
14785,26096,55230,0,0,1
14850,26149,55286,0,0,1
14983,26250,55402,0,0,1
15185,26402,55591,0,0,1
15445,26598,55850,0,0,1
15753,26827,56176,0,0,1
16102,27085,56568,0,0,1
16492,27369,57025,0,0,1
16909,27668,57532,0,0,1
17344,27974,58074,0,0,1
17797,28293,58651,0,0,1
18266,28624,59262,0,0,1
18735,28955,59893,0,0,1
19194,29279,60525,0,0,1
19647,29592,61146,0,0,1
20082,29890,61745,0,0,1
20478,30160,62307,0,0,1
20820,30392,62811,0,0,1
21111,30590,63252,0,0,1
21349,30755,63634,0,0,1
21534,30885,63955,0,0,1
21680,30989,64218,0,0,1
21810,31082,64442,0,0,1
21927,31171,64635,0,0,1
22029,31248,64795,0,0,1
22125,31320,64923,0,0,1
22225,31396,65029,0,0,1
22324,31472,65116,0,0,1
22410,31540,65188,0,0,1
22483,31597,63933,0,0,1
22548,31651,59306,0,0,1
22612,31708,51580,0,0,1
22678,31766,42492,0,0,1
22751,31829,33272,0,0,1
22842,31904,24724,0,0,1
22954,31993,17310,0,0,1
23086,32093,11234,0,0,1
23243,32207,6526,0,0,1
23427,32338,3091,0,0,1
23624,32480,761,0,0,1
23819,32619,0,0,0,1
24006,32751,0,0,0,1
24184,32878,0,0,0,1
24346,32995,0,0,0,1
24486,33093,0,0,0,1
24603,33167,0,0,0,1
24688,33214,0,0,0,1
24724,33229,405,0,0,1
24707,33209,790,0,0,1
24653,33164,1082,0,0,1
24575,33102,1279,0,0,1
24467,33017,1380,0,0,1
24326,32907,1391,0,0,1
24167,32789,1331,0,0,1
24010,32679,1227,0,0,1
23866,32580,1092,0,0,1
23738,32494,942,0,0,1
23638,32428,797,0,0,1
23567,32386,669,0,0,1
23517,32361,556,0,0,1
23489,32350,454,0,0,1
23486,32353,372,0,0,1
23503,32369,312,0,0,1
23527,32387,269,0,0,1
23547,32395,235,0,0,1
23561,32393,207,0,0,1
23557,32375,1494,0,0,1
23522,32340,6144,0,0,1
23468,32296,13887,0,0,1
23414,32255,22990,0,0,1
23361,32214,32230,0,0,1
23297,32166,40805,0,0,1
23228,32113,48261,0,0,1
23163,32063,54402,0,0,1
23106,32021,59207,0,0,1
23058,31982,62769,0,0,1
23030,31955,65257,0,0,1
23035,31957,19,0,0,1
23071,31988,63111,0,0,1
23126,32034,60418,0,0,1
23197,32090,57782,0,0,1
23283,32155,52767,0,0,1
