green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2,Anomaly_ch2
53560,20293,17466,0,0,0,0
53479,20238,17339,0,0,0,0
53393,20176,17206,0,0,0,0
53302,20111,17066,0,0,0,0
53208,20044,16928,0,0,0,0
53115,19976,16795,0,0,0,0
53027,19911,16668,0,0,0,0
52944,19850,16542,0,0,0,0
52866,19792,16418,0,0,0,0
52790,19736,16297,0,0,0,0
52719,19683,16176,0,0,0,0
52650,19631,16054,0,0,0,0
52583,19583,15936,0,0,0,0
52518,19537,15822,0,0,0,0
52453,19494,15714,0,0,0,0
52391,19454,15613,0,0,0,0
52333,19414,15518,0,0,0,0
52274,19371,15425,0,0,0,0
52215,19326,15335,0,0,0,0
52158,19281,15248,0,0,0,0
52104,19239,15163,0,0,0,0
52052,19199,15081,0,0,0,0
52001,19163,15000,0,0,0,0
51950,19131,14920,0,0,0,0
51898,19101,14841,0,0,0,0
51847,19068,14761,0,0,0,0
51796,19034,14681,0,0,0,0
51749,19002,14602,0,0,0,0
51705,18969,14526,0,0,0,0
51657,18933,14449,0,0,0,0
51605,18895,14368,0,0,0,0
51551,18855,14287,0,0,0,0
51499,18813,14205,0,0,0,0
51445,18767,14119,0,0,0,0
51390,18722,14029,0,0,0,0
51335,18679,13938,0,0,0,0
51276,18635,13847,0,0,0,0
51215,18590,13755,0,0,0,0
51153,18549,13663,0,0,0,0
51091,18510,13567,0,0,0,0
51028,18468,13467,0,0,0,0
50965,18426,13368,0,0,0,0
50907,18387,13273,0,0,0,0
50854,18349,13180,0,0,0,0
50799,18308,13087,0,0,0,0
50741,18268,12995,0,0,0,0
50681,18229,12901,0,0,0,0
50621,18188,12805,0,0,0,0
50561,18145,12706,0,0,0,0
50500,18102,12605,0,0,0,0
50440,18061,12505,0,0,0,0
50383,18021,12414,0,0,0,0
50335,17987,12341,0,0,0,0
50299,17965,12292,0,0,0,0
50284,17957,12274,0,0,0,0
50299,17969,12299,0,0,0,0
50354,18006,12380,0,0,0,0
50453,18072,12525,0,0,0,0
50604,18173,12742,0,0,0,0
50811,18310,13038,0,0,0,0
51068,18485,13410,0,0,0,0
51367,18694,13851,0,0,0,0
51702,18934,14353,0,0,0,0
52067,19197,14901,0,0,0,0
52453,19476,15484,0,0,0,0
52853,19763,16089,0,0,0,0
53257,20052,16699,0,0,0,0
53651,20336,17301,0,0,0,0
54025,20607,17878,0,0,0,0
54372,20861,18416,0,0,0,0
54688,21094,18907,0,0,0,0
54967,21300,19342,0,0,0,0
55205,21477,19716,0,0,0,0
55407,21626,20028,0,0,0,0
55573,21745,20281,0,0,0,0
55707,21838,20483,0,0,0,0
55812,21912,20643,0,0,0,0
55890,21970,20766,0,0,0,0
55943,22014,20857,0,0,0,0
55978,22042,20926,0,0,0,0
56004,22061,20980,0,0,0,0
56025,22077,21025,0,0,0,0
56042,22095,21064,0,0,0,0
56057,22110,21099,0,0,0,0
56069,22122,21127,0,0,0,0
56078,22132,21150,0,0,0,0
56087,22140,21171,0,0,0,0
56096,22148,21192,0,0,0,0
56103,22156,21213,0,0,0,0
56108,22162,21234,0,0,0,0
56112,22167,21256,0,0,0,0
56113,22169,21275,0,0,0,0
56110,22170,21287,0,0,0,0
56105,22170,21294,0,0,0,0
56100,22167,21297,0,0,0,0
56089,22156,21290,0,0,0,0
56067,22136,21267,0,0,0,0
56030,22107,21221,0,0,0,0
55977,22069,21149,0,0,0,0
55910,22021,21054,0,0,0,0
55832,21963,20936,0,0,0,0
55745,21898,20801,0,0,0,0
55646,21824,20651,0,0,0,0
55538,21745,20490,0,0,0,0
55428,21663,20323,0,0,0,0
55321,21584,20158,0,0,0,0
55222,21509,20002,0,0,0,0
55133,21441,19859,0,0,0,0
55055,21383,19736,0,0,0,0
54992,21339,19640,0,0,0,0
54943,21308,19569,0,0,0,0
54905,21286,19517,0,0,0,0
54876,21274,19480,0,0,0,0
54854,21270,19452,0,0,0,0
54838,21268,19434,0,0,0,0
54824,21265,19424,0,0,0,0
54812,21260,19414,0,0,0,0
54801,21254,19403,0,0,0,0
54787,21244,19388,0,0,0,0
54768,21230,19366,0,0,0,0
54744,21213,19333,0,0,0,0
54717,21193,19289,0,0,0,0
54687,21166,19235,0,0,0,0
54653,21137,19170,0,0,0,0
54614,21106,19093,0,0,0,0
54569,21072,19003,0,0,0,0
54516,21034,18909,0,0,0,0
54456,20992,18811,0,0,0,0
54391,20943,18702,0,0,0,0
54321,20887,18585,0,0,0,0
54244,20825,18464,0,0,0,0
54162,20759,18336,0,0,0,0
54073,20689,18201,0,0,0,0
53979,20618,18059,0,0,0,0
53882,20547,17915,0,0,0,0
53782,20475,17772,0,0,0,0
53684,20406,17630,0,0,0,0
53589,20338,17490,0,0,0,0
53496,20268,17349,0,0,0,0
53407,20198,17207,0,0,0,0
53321,20132,17066,0,0,0,0
53235,20066,16926,0,0,0,0
53143,19997,16790,0,0,0,0
53047,19930,16657,0,0,0,0
52952,19865,16527,0,0,0,0
52861,19802,16397,0,0,0,0
52775,19737,16266,0,0,0,0
52690,19675,16134,0,0,0,0
52606,19617,16001,0,0,0,0
52526,19564,15870,0,0,0,0
52451,19515,15744,0,0,0,0
52380,19469,15622,0,0,0,0
52310,19422,15506,0,0,0,0
52242,19372,15396,0,0,0,0
52175,19321,15288,0,0,0,0
52109,19270,15182,0,0,0,0
52041,19222,15077,0,0,0,0
51972,19173,14977,0,0,0,0
51902,19124,14879,0,0,0,0
51832,19078,14782,0,0,0,0
51765,19033,14688,0,0,0,0
51702,18988,14596,0,0,0,0
51643,18943,14505,0,0,0,0
51588,18899,14413,0,0,0,0
51533,18858,14319,0,0,0,0
51475,18817,14224,0,0,0,0
51415,18776,14128,0,0,0,0
51352,18734,14029,0,0,0,0
51288,18692,13925,0,0,0,0
51224,18648,13818,0,0,0,0
51159,18603,13711,0,0,0,0
51090,18556,13601,0,0,0,0
51014,18509,13491,0,0,0,0
50934,18460,13383,0,0,0,0
50853,18411,13275,0,0,0,0
50773,18362,13168,0,0,0,0
50694,18308,13062,0,0,0,0
50613,18251,12956,0,0,0,0
50533,18196,12848,0,0,0,0
50459,18145,12739,0,0,0,0
50386,18096,12629,0,0,0,0
50309,18043,12515,0,0,0,0
50225,17986,12391,0,0,0,0
50137,17925,12258,0,0,0,0
50050,17865,12123,0,0,0,0
49968,17809,11994,0,0,0,0
49895,17760,11878,0,0,0,0
49831,17720,11776,0,0,0,0
49780,17688,11694,0,0,0,0
49746,17666,11641,0,0,0,0
49737,17661,11629,0,0,0,0
49764,17679,11670,0,0,0,0
49834,17728,11776,0,0,0,0
49954,17815,11957,0,0,0,0
50123,17939,12213,0,0,0,0
50342,18096,12541,0,0,0,0
50610,18281,12938,0,0,0,0
50922,18494,13401,0,0,0,0
51271,18735,13920,0,0,0,0
51644,18995,14479,0,0,0,0
52028,19268,15063,0,0,0,0
52415,19546,15657,0,0,0,0
52800,19823,16248,0,0,0,0
53173,20091,16823,0,0,0,0
53519,20339,17365,0,0,0,0
53833,20566,17864,0,0,0,0
54116,20771,18314,0,0,0,0
54366,20952,18709,0,0,0,0
54578,21106,19048,0,0,0,0
54754,21235,19331,0,0,0,0
54898,21344,19563,0,0,0,0
55015,21433,19749,0,0,0,0
55102,21501,19893,0,0,0,0
55162,21550,19998,0,0,0,0
55203,21584,20074,0,0,0,0
55230,21606,20127,0,0,0,0
55247,21620,20165,0,0,0,0
55260,21629,20193,0,0,0,0
55272,21636,20218,0,0,0,0
55283,21642,20240,0,0,0,0
55291,21647,20257,0,0,0,0
55295,21652,20272,0,0,0,0
55298,21659,20288,0,0,0,0
55301,21666,20305,0,0,0,0
55302,21672,20323,0,0,0,0
55303,21677,20339,0,0,0,0
55302,21682,20351,0,0,0,0
55300,21683,20357,0,0,0,0
55297,21678,20356,0,0,0,0
55288,21670,20346,0,0,0,0
55268,21656,20319,0,0,0,0
55234,21633,20274,0,0,0,0
55185,21601,20210,0,0,0,0
55119,21560,20122,0,0,0,0
55035,21506,20008,0,0,0,0
54937,21439,19871,0,0,0,0
54829,21361,19718,0,0,0,0
54714,21278,19553,0,0,0,0
54593,21191,19380,0,0,0,0
54469,21101,19201,0,0,0,0
54351,21016,19024,0,0,0,0
54244,20941,18861,0,0,0,0
54155,20877,18722,0,0,0,0
54081,20823,18610,0,0,0,0
54022,20782,18524,0,0,0,0
53979,20754,18463,0,0,0,0
53952,20735,18426,0,0,0,0
53935,20724,18408,0,0,0,0
53925,20717,18399,0,0,0,0
53922,20714,18392,0,0,0,0
53921,20713,18384,0,0,0,0
53916,20709,18376,0,0,0,0
53909,20703,18364,0,0,0,0
53902,20697,18347,0,0,0,0
53891,20689,18325,0,0,0,0
53872,20677,18292,0,0,0,0
53841,20662,18247,0,0,0,0
53802,20643,18191,0,0,0,0
53756,20617,18128,0,0,0,0
53704,20584,18059,0,0,0,0
53648,20545,17981,0,0,0,0
53588,20503,17893,0,0,0,0
53519,20456,17797,0,0,0,0
53439,20402,17692,0,0,0,0
53352,20343,17574,0,0,0,0
53267,20282,17445,0,0,0,0
53180,20219,17312,0,0,0,0
53089,20154,17178,0,0,0,0
52998,20093,17045,0,0,0,0
52910,20035,16912,0,0,0,0
52822,19977,16777,0,0,0,0
52730,19913,16637,0,0,0,0
52634,19844,16492,0,0,0,0
52536,19774,16344,0,0,0,0
52435,19698,16192,0,0,0,0
52334,19619,16037,0,0,0,0
52233,19542,15881,0,0,0,0
52131,19467,15723,0,0,0,0
52025,19393,15567,0,0,0,0
51918,19322,15418,0,0,0,0
51812,19256,15273,0,0,0,0
51710,19189,15130,0,0,0,0
51613,19123,14985,0,0,0,0
51521,19058,14844,0,0,0,0
51434,18997,14711,0,0,0,0
51350,18939,14586,0,0,0,0
51264,18882,14465,0,0,0,0
51174,18824,14343,0,0,0,0
51080,18768,14219,0,0,0,0
50987,18713,14096,0,0,0,0
50899,18658,13977,0,0,0,0
50817,18603,13864,0,0,0,0
50743,18552,13755,0,0,0,0
50675,18502,13648,0,0,0,0
50607,18453,13541,0,0,0,0
50537,18404,13433,0,0,0,0
50465,18357,13328,0,0,0,0
50395,18314,13228,0,0,0,0
50329,18275,13134,0,0,0,0
50268,18239,13041,0,0,0,0
50212,18203,12947,0,0,0,0
50157,18165,12853,0,0,0,0
50100,18123,12758,0,0,0,0
50042,18080,12659,0,0,0,0
49982,18036,12558,0,0,0,0
49921,17992,12457,0,0,0,0
49857,17948,12356,0,0,0,0
49790,17906,12255,0,0,0,0
49722,17865,12152,0,0,0,0
49653,17823,12047,0,0,0,0
49587,17781,11942,0,0,0,0
49522,17737,11837,0,0,0,0
49455,17692,11730,0,0,0,0
49380,17644,11619,0,0,0,0
49301,17596,11507,0,0,0,0
49224,17549,11396,0,0,0,0
49155,17507,11290,0,0,0,0
49094,17466,11191,0,0,0,0
49040,17429,11103,0,0,0,0
48998,17399,11032,0,0,0,0
48977,17380,10991,0,0,0,0
48983,17377,10990,0,0,0,0
49023,17399,11040,0,0,0,0
49107,17453,11149,0,0,0,0
49237,17538,11324,0,0,0,0
49415,17657,11569,0,0,0,0
49644,17812,11886,0,0,0,0
49922,18001,12275,0,0,0,0
50244,18218,12732,0,0,0,0
50597,18456,13246,0,0,0,0
50970,18711,13801,0,0,0,0
51354,18974,14380,0,0,0,0
51737,19243,14968,0,0,0,0
52113,19511,15553,0,0,0,0
52473,19771,16120,0,0,0,0
52812,20018,16654,0,0,0,0
53121,20245,17148,0,0,0,0
53398,20447,17597,0,0,0,0
53644,20627,17995,0,0,0,0
53863,20787,18340,0,0,0,0
54052,20924,18635,0,0,0,0
54209,21035,18880,0,0,0,0
54336,21123,19077,0,0,0,0
54439,21194,19232,0,0,0,0
54522,21249,19357,0,0,0,0
54588,21296,19461,0,0,0,0
54635,21335,19544,0,0,0,0
54668,21368,19608,0,0,0,0
54694,21393,19656,0,0,0,0
54713,21410,19693,0,0,0,0
54729,21424,19723,0,0,0,0
54745,21439,19752,0,0,0,0
54763,21454,19781,0,0,0,0
54779,21469,19808,0,0,0,0
54792,21484,19833,0,0,0,0
54804,21500,19857,0,0,0,0
54814,21515,19884,0,0,0,0
54821,21529,19909,0,0,0,0
54823,21541,19928,0,0,0,0
54820,21544,19939,0,0,0,0
54809,21538,19937,0,0,0,0
54791,21527,19918,0,0,0,0
54765,21510,19881,0,0,0,0
54726,21482,19821,0,0,0,0
54670,21438,19736,0,0,0,0
54595,21379,19628,0,0,0,0
54505,21309,19496,0,0,0,0
54406,21235,19344,0,0,0,0
54301,21156,19180,0,0,0,0
54194,21074,19009,0,0,0,0
54089,20992,18837,0,0,0,0
53987,20913,18672,0,0,0,0
53890,20840,18521,0,0,0,0
53800,20779,18385,0,0,0,0
53723,20730,18270,0,0,0,0
53666,20696,18185,0,0,0,0
53628,20676,18132,0,0,0,0
53606,20666,18104,0,0,0,0
53600,20663,18098,0,0,0,0
53603,20666,18109,0,0,0,0
53608,20672,18130,0,0,0,0
53616,20680,18151,0,0,0,0
53628,20688,18167,0,0,0,0
53638,20693,18178,0,0,0,0
53645,20691,18185,0,0,0,0
53644,20686,18184,0,0,0,0
53635,20681,18174,0,0,0,0
53619,20672,18151,0,0,0,0
53595,20656,18114,0,0,0,0
53563,20631,18062,0,0,0,0
53521,20602,17995,0,0,0,0
53467,20566,17914,0,0,0,0
53406,20525,17822,0,0,0,0
53342,20483,17724,0,0,0,0
53278,20439,17617,0,0,0,0
53209,20393,17504,0,0,0,0
53134,20346,17387,0,0,0,0
53058,20296,17266,0,0,0,0
52979,20242,17142,0,0,0,0
52895,20183,17016,0,0,0,0
52810,20120,16886,0,0,0,0
52725,20056,16756,0,0,0,0
52641,19992,16628,0,0,0,0
52555,19926,16499,0,0,0,0
52465,19858,16365,0,0,0,0
52375,19789,16227,0,0,0,0
52284,19722,16090,0,0,0,0
52192,19656,15956,0,0,0,0
52101,19594,15824,0,0,0,0
52012,19535,15693,0,0,0,0
51925,19477,15559,0,0,0,0
51836,19416,15422,0,0,0,0
51747,19356,15286,0,0,0,0
51662,19299,15155,0,0,0,0
51582,19245,15033,0,0,0,0
51504,19194,14920,0,0,0,0
51432,19147,14815,0,0,0,0
51367,19105,14714,0,0,0,0
51307,19065,14617,0,0,0,0
51246,19024,14521,0,0,0,0
51186,18983,14425,0,0,0,0
51128,18941,14328,0,0,0,0
51072,18899,14230,0,0,0,0
51010,18851,14131,0,0,0,0
50944,18801,14031,0,0,0,0
50878,18752,13931,0,0,0,0
50809,18707,13835,0,0,0,0
50742,18666,13742,0,0,0,0
50679,18628,13648,0,0,0,0
50621,18593,13556,0,0,0,0
50567,18559,13468,0,0,0,0
50512,18525,13382,0,0,0,0
50454,18489,13293,0,0,0,0
50392,18449,13203,0,0,0,0
50327,18407,13114,0,0,0,0
50264,18366,13028,0,0,0,0
50202,18328,12943,0,0,0,0
50141,18292,12857,0,0,0,0
50080,18251,12768,0,0,0,0
50018,18204,12675,0,0,0,0
49954,18155,12576,0,0,0,0
49886,18106,12474,0,0,0,0
49814,18056,12368,0,0,0,0
49735,18004,12261,0,0,0,0
49651,17953,12152,0,0,0,0
49567,17901,12040,0,0,0,0
49485,17847,11926,0,0,0,0
49404,17789,11808,0,0,0,0
49323,17733,11690,0,0,0,0
49242,17680,11574,0,0,0,0
49168,17632,11466,0,0,0,0
49108,17593,11380,0,0,0,0
49068,17568,11325,0,0,0,0
49052,17560,11308,0,0,0,0
49069,17576,11339,0,0,0,0
49129,17621,11429,0,0,0,0
49237,17701,11590,0,0,0,0
49396,17814,11829,0,0,0,0
49605,17961,12145,0,0,0,0
49860,18141,12533,0,0,0,0
50161,18352,12983,0,0,0,0
50499,18587,13490,0,0,0,0
50861,18838,14041,0,0,0,0
51241,19102,14623,0,0,0,0
51627,19374,15222,0,0,0,0
52012,19649,15823,0,0,0,0
52389,19921,16412,0,0,0,0
52752,20184,16976,0,0,0,0
53094,20433,17506,0,0,0,0
53404,20659,17989,0,0,0,0
53679,20860,18421,0,0,0,0
53923,21037,18802,0,0,0,0
54139,21194,19135,0,0,0,0
54322,21328,19424,0,0,0,0
54475,21439,19672,0,0,0,0
54605,21531,19882,0,0,0,0
54716,21609,20059,0,0,0,0
54806,21677,20209,0,0,0,0
54880,21734,20334,0,0,0,0
54943,21785,20434,0,0,0,0
54999,21834,20517,0,0,0,0
55047,21877,20589,0,0,0,0
55085,21913,20652,0,0,0,0
55120,21945,20706,0,0,0,0
55153,21972,20756,0,0,0,0
55181,21991,20805,0,0,0,0
55204,22004,20853,0,0,0,0
55226,22019,20898,0,0,0,0
55251,22038,20945,0,0,0,0
55273,22058,20992,0,0,0,0
55291,22077,21034,0,0,0,0
55304,22092,21068,0,0,0,0
55316,22099,21092,0,0,0,0
55323,22101,21103,0,0,0,0
55320,22097,21095,0,0,0,0
55307,22087,21067,0,0,0,0
55281,22064,21017,0,0,0,0
55236,22026,20941,0,0,0,0
55172,21976,20843,0,0,0,0
55092,21920,20727,0,0,0,0
55001,21854,20595,0,0,0,0
54902,21779,20448,0,0,0,0
54796,21700,20297,0,0,0,0
54688,21624,20147,0,0,0,0
54588,21555,20004,0,0,0,0
54500,21493,19875,0,0,0,0
54425,21439,19760,0,0,0,0
54369,21396,19663,0,0,0,0
54327,21363,19586,0,0,0,0
54298,21338,19528,0,0,0,0
54282,21322,19488,0,0,0,0
54274,21316,19463,0,0,0,0
54268,21315,19446,0,0,0,0
54261,21317,19433,0,0,0,0
54256,21318,19421,0,0,0,0
54254,21315,19406,0,0,0,0
54252,21309,19390,0,0,0,0
54243,21297,19372,0,0,0,0
54228,21282,19349,0,0,0,0
54208,21263,19316,0,0,0,0
54182,21240,19272,0,0,0,0
54150,21213,19219,0,0,0,0
54115,21184,19157,0,0,0,0
54076,21154,19084,0,0,0,0
54025,21117,19000,0,0,0,0
53963,21073,18908,0,0,0,0
53898,21029,18809,0,0,0,0
53831,20985,18710,0,0,0,0
53765,20940,18610,0,0,0,0
53700,20892,18507,0,0,0,0
53633,20842,18396,0,0,0,0
53563,20789,18283,0,0,0,0
53488,20736,18170,0,0,0,0
53408,20683,18055,0,0,0,0
53327,20629,17939,0,0,0,0
53243,20573,17822,0,0,0,0
53154,20512,17700,0,0,0,0
53063,20448,17572,0,0,0,0
52974,20383,17441,0,0,0,0
52885,20318,17306,0,0,0,0
52801,20253,17169,0,0,0,0
52725,20191,17032,0,0,0,0
52651,20134,16899,0,0,0,0
52575,20074,16769,0,0,0,0
52494,20011,16639,0,0,0,0
52410,19946,16510,0,0,0,0
52321,19880,16385,0,0,0,0
52231,19815,16266,0,0,0,0
52142,19753,16148,0,0,0,0
52057,19695,16029,0,0,0,0
51975,19643,15912,0,0,0,0
51896,19594,15798,0,0,0,0
51819,19545,15689,0,0,0,0
51743,19499,15580,0,0,0,0
51669,19459,15469,0,0,0,0
51602,19420,15359,0,0,0,0
51541,19380,15254,0,0,0,0
51481,19338,15151,0,0,0,0
51423,19295,15051,0,0,0,0
51367,19250,14957,0,0,0,0
51311,19204,14867,0,0,0,0
51254,19162,14780,0,0,0,0
51201,19123,14696,0,0,0,0
51151,19087,14614,0,0,0,0
51100,19049,14532,0,0,0,0
51052,19010,14451,0,0,0,0
51005,18973,14370,0,0,0,0
50957,18933,14285,0,0,0,0
50905,18894,14198,0,0,0,0
50850,18856,14112,0,0,0,0
50790,18816,14020,0,0,0,0
50726,18772,13923,0,0,0,0
50660,18730,13824,0,0,0,0
50596,18691,13725,0,0,0,0
50533,18652,13624,0,0,0,0
50472,18611,13524,0,0,0,0
50414,18569,13427,0,0,0,0
50360,18530,13334,0,0,0,0
50308,18495,13244,0,0,0,0
50257,18459,13157,0,0,0,0
50206,18423,13072,0,0,0,0
50155,18386,12987,0,0,0,0
50098,18345,12901,0,0,0,0
50040,18302,12815,0,0,0,0
49984,18263,12733,0,0,0,0
49934,18231,12661,0,0,0,0
49898,18209,12606,0,0,0,0
49882,18200,12580,0,0,0,0
49889,18210,12589,0,0,0,0
49931,18242,12643,0,0,0,0
50018,18299,12758,0,0,0,0
50155,18390,12942,0,0,0,0
50347,18520,13202,0,0,0,0
50591,18688,13539,0,0,0,0
50881,18886,13949,0,0,0,0
51207,19110,14426,0,0,0,0
51569,19361,14965,0,0,0,0
51961,19636,15550,0,0,0,0
52370,19925,16165,0,0,0,0
52784,20218,16795,0,0,0,0
53193,20511,17426,0,0,0,0
53589,20797,18039,0,0,0,0
53964,21065,18621,0,0,0,0
54309,21312,19158,0,0,0,0
54620,21537,19645,0,0,0,0
54894,21738,20080,0,0,0,0
55128,21913,20458,0,0,0,0
55321,22059,20775,0,0,0,0
55480,22181,21035,0,0,0,0
55607,22277,21248,0,0,0,0
55703,22349,21419,0,0,0,0
55775,22400,21548,0,0,0,0
55830,22441,21646,0,0,0,0
55872,22474,21722,0,0,0,0
55903,22499,21782,0,0,0,0
55926,22518,21830,0,0,0,0
55944,22537,21870,0,0,0,0
55956,22551,21905,0,0,0,0
55963,22562,21933,0,0,0,0
55972,22573,21957,0,0,0,0
55985,22586,21981,0,0,0,0
55998,22599,22006,0,0,0,0
56005,22609,22033,0,0,0,0
56006,22616,22058,0,0,0,0
56006,22622,22079,0,0,0,0
56001,22625,22093,0,0,0,0
55992,22624,22097,0,0,0,0
55981,22620,22091,0,0,0,0
55965,22612,22073,0,0,0,0
55939,22596,22041,0,0,0,0
55898,22570,21990,0,0,0,0
55842,22531,21918,0,0,0,0
55770,22481,21821,0,0,0,0
55687,22418,21703,0,0,0,0
55596,22346,21567,0,0,0,0
55495,22266,21412,0,0,0,0
55384,22181,21242,0,0,0,0
55267,22091,21061,0,0,0,0
55146,21999,20877,0,0,0,0
55026,21913,20697,0,0,0,0
54914,21834,20530,0,0,0,0
54815,21762,20377,0,0,0,0
54729,21698,20240,0,0,0,0
54659,21645,20123,0,0,0,0
54602,21606,20030,0,0,0,0
54557,21574,19961,0,0,0,0
54519,21549,19910,0,0,0,0
54488,21530,19871,0,0,0,0
54462,21515,19840,0,0,0,0
54442,21502,19814,0,0,0,0
54428,21492,19792,0,0,0,0
54418,21487,19770,0,0,0,0
54408,21482,19744,0,0,0,0
54395,21471,19712,0,0,0,0
54375,21456,19673,0,0,0,0
54347,21435,19627,0,0,0,0
54310,21408,19573,0,0,0,0
54265,21376,19511,0,0,0,0
54214,21340,19441,0,0,0,0
54159,21303,19361,0,0,0,0
54097,21263,19270,0,0,0,0
54027,21214,19167,0,0,0,0
53953,21160,19053,0,0,0,0
53880,21107,18933,0,0,0,0
53810,21054,18811,0,0,0,0
53739,20999,18682,0,0,0,0
53664,20939,18544,0,0,0,0
53580,20876,18399,0,0,0,0
53490,20811,18256,0,0,0,0
53399,20747,18115,0,0,0,0
53311,20685,17972,0,0,0,0
53224,20621,17828,0,0,0,0
53135,20553,17687,0,0,0,0
53042,20483,17548,0,0,0,0
52949,20416,17410,0,0,0,0
52858,20352,17271,0,0,0,0
52770,20288,17132,0,0,0,0
52685,20226,16993,0,0,0,0
52603,20165,16854,0,0,0,0
52521,20105,16714,0,0,0,0
52440,20045,16574,0,0,0,0
52360,19984,16440,0,0,0,0
52280,19924,16311,0,0,0,0
52204,19867,16185,0,0,0,0
52130,19812,16063,0,0,0,0
52055,19758,15945,0,0,0,0
51983,19705,15833,0,0,0,0
51914,19654,15728,0,0,0,0
51849,19605,15631,0,0,0,0
51784,19559,15539,0,0,0,0
51720,19516,15448,0,0,0,0
51660,19474,15359,0,0,0,0
51603,19433,15273,0,0,0,0
51542,19392,15188,0,0,0,0
51478,19350,15099,0,0,0,0
51411,19304,15003,0,0,0,0
51339,19255,14903,0,0,0,0
51265,19204,14799,0,0,0,0
51194,19155,14691,0,0,0,0
51125,19106,14581,0,0,0,0
51054,19056,14471,0,0,0,0
50982,19004,14357,0,0,0,0
50908,18952,14244,0,0,0,0
50834,18898,14132,0,0,0,0
50759,18842,14019,0,0,0,0
50684,18788,13911,0,0,0,0
50608,18737,13805,0,0,0,0
50532,18685,13695,0,0,0,0
50454,18632,13579,0,0,0,0
50377,18584,13459,0,0,0,0
50304,18539,13339,0,0,0,0
50233,18494,13219,0,0,0,0
50155,18443,13097,0,0,0,0
50072,18388,12972,0,0,0,0
49988,18331,12848,0,0,0,0
49904,18273,12724,0,0,0,0
49817,18212,12599,0,0,0,0
49728,18151,12473,0,0,0,0
49638,18089,12349,0,0,0,0
49547,18026,12222,0,0,0,0
49456,17961,12091,0,0,0,0
49371,17899,11961,0,0,0,0
49293,17843,11841,0,0,0,0
49224,17794,11733,0,0,0,0
49170,17754,11644,0,0,0,0
49141,17731,11587,0,0,0,0
49147,17731,11578,0,0,0,0
49192,17759,11629,0,0,0,0
49282,17818,11752,0,0,0,0
49422,17914,11955,0,0,0,0
49616,18049,12237,0,0,0,0
49862,18218,12600,0,0,0,0
50157,18419,13039,0,0,0,0
50496,18655,13545,0,0,0,0
50872,18920,14107,0,0,0,0
51273,19202,14712,0,0,0,0
51685,19494,15340,0,0,0,0
52102,19788,15975,0,0,0,0
52515,20077,16601,0,0,0,0
52909,20351,17205,0,0,0,0
53275,20609,17777,0,0,0,0
53612,20850,18307,0,0,0,0
53911,21067,18783,0,0,0,0
54168,21257,19200,0,0,0,0
54391,21424,19561,0,0,0,0
54583,21570,19871,0,0,0,0
54744,21693,20130,0,0,0,0
54870,21792,20341,0,0,0,0
54966,21871,20509,0,0,0,0
55042,21934,20641,0,0,0,0
55103,21979,20741,0,0,0,0
55148,22014,20819,0,0,0,0
55181,22043,20878,0,0,0,0
55204,22066,20918,0,0,0,0
55218,22080,20944,0,0,0,0
55227,22086,20962,0,0,0,0
55234,22094,20976,0,0,0,0
55241,22104,20992,0,0,0,0
55252,22116,21011,0,0,0,0
55267,22130,21034,0,0,0,0
55285,22146,21058,0,0,0,0
55299,22162,21086,0,0,0,0
55309,22174,21114,0,0,0,0
55316,22181,21140,0,0,0,0
55323,22187,21158,0,0,0,0
55327,22186,21163,0,0,0,0
55321,22176,21155,0,0,0,0
55301,22153,21127,0,0,0,0
55266,22122,21078,0,0,0,0
55214,22081,21007,0,0,0,0
55147,22028,20909,0,0,0,0
55065,21963,20785,0,0,0,0
54969,21888,20638,0,0,0,0
54859,21805,20473,0,0,0,0
54740,21717,20296,0,0,0,0
54614,21628,20112,0,0,0,0
54486,21542,19929,0,0,0,0
54365,21464,19753,0,0,0,0
54256,21395,19594,0,0,0,0
54164,21333,19454,0,0,0,0
54094,21278,19336,0,0,0,0
54044,21231,19242,0,0,0,0
54008,21197,19172,0,0,0,0
53983,21174,19125,0,0,0,0
53966,21161,19093,0,0,0,0
53955,21153,19072,0,0,0,0
53947,21150,19060,0,0,0,0
53940,21149,19050,0,0,0,0
53937,21148,19039,0,0,0,0
53937,21146,19025,0,0,0,0
53935,21141,19010,0,0,0,0
53925,21131,18987,0,0,0,0
53901,21114,18947,0,0,0,0
53861,21087,18888,0,0,0,0
53807,21051,18812,0,0,0,0
53744,21009,18725,0,0,0,0
53676,20962,18633,0,0,0,0
53604,20910,18534,0,0,0,0
53527,20855,18428,0,0,0,0
53449,20801,18314,0,0,0,0
53370,20741,18194,0,0,0,0
53287,20679,18072,0,0,0,0
53202,20617,17945,0,0,0,0
53118,20559,17814,0,0,0,0
53036,20502,17683,0,0,0,0
52959,20446,17551,0,0,0,0
52888,20394,17422,0,0,0,0
52824,20346,17294,0,0,0,0
52761,20295,17170,0,0,0,0
52691,20241,17049,0,0,0,0
52616,20188,16933,0,0,0,0
52541,20137,16821,0,0,0,0
52469,20085,16710,0,0,0,0
52400,20035,16599,0,0,0,0
52332,19988,16489,0,0,0,0
52263,19944,16380,0,0,0,0
52193,19897,16270,0,0,0,0
52124,19847,16159,0,0,0,0
52053,19796,16048,0,0,0,0
51980,19745,15937,0,0,0,0
