green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
23696,21076,37173,0,0,0
23648,21050,37116,0,0,0
23589,21012,37041,0,0,0
23540,20972,36964,0,0,0
23499,20945,36906,0,0,0
23452,20923,36853,0,0,0
23406,20893,36788,0,0,0
23372,20866,36724,0,0,0
23339,20848,36675,0,0,0
23291,20825,36624,0,0,0
23243,20790,36559,0,0,0
23208,20757,36498,0,0,0
23168,20729,36444,0,0,0
23117,20694,36385,0,0,0
23077,20656,36320,0,0,0
23059,20630,36269,0,0,0
23042,20616,36237,0,0,0
23016,20598,36204,0,0,0
22997,20574,36164,0,0,0
22993,20563,36137,0,0,0
22981,20560,36123,0,0,0
22957,20553,36101,0,0,0
22938,20538,36063,0,0,0
22922,20524,36019,0,0,0
22885,20504,35969,0,0,0
22822,20466,35901,0,0,0
22759,20418,35820,0,0,0
22705,20377,35748,0,0,0
22648,20343,35688,0,0,0
22590,20311,35627,0,0,0
22552,20288,35574,0,0,0
22531,20278,35542,0,0,0
22508,20274,35518,0,0,0
22487,20265,35485,0,0,0
22485,20261,35456,0,0,0
22496,20271,35446,0,0,0
22496,20283,35440,0,0,0
22484,20278,35417,0,0,0
22480,20268,35388,0,0,0
22488,20269,35376,0,0,0
22497,20277,35380,0,0,0
22519,20286,35394,0,0,0
22574,20312,35438,0,0,0
22656,20367,35533,0,0,0
22748,20441,35660,0,0,0
22860,20521,35805,0,0,0
23007,20621,35986,0,0,0
23177,20744,36211,0,0,0
23354,20879,36463,0,0,0
23551,21017,36727,0,0,0
23769,21168,37012,0,0,0
23987,21331,37320,0,0,0
24192,21489,37630,0,0,0
24400,21638,37927,0,0,0
24621,21793,38230,0,0,0
24833,21956,38540,0,0,0
25019,22108,38834,0,0,0
25198,22242,39103,0,0,0
25379,22369,39360,0,0,0
25537,22488,39604,0,0,0
25665,22583,39814,0,0,0
25784,22658,39991,0,0,0
25895,22728,40151,0,0,0
25981,22794,40297,0,0,0
26041,22842,40410,0,0,0
26094,22874,40494,0,0,0
26140,22902,40564,0,0,0
26162,22921,40616,0,0,0
26163,22920,40636,0,0,0
26166,22910,40635,0,0,0
26169,22907,40636,0,0,0
26159,22909,40634,0,0,0
26137,22899,40612,0,0,0
26118,22884,40579,0,0,0
26099,22873,40553,0,0,0
26062,22856,40521,0,0,0
26013,22821,40465,0,0,0
25975,22782,40401,0,0,0
25949,22753,40350,0,0,0
25912,22726,40305,0,0,0
25867,22687,40248,0,0,0
25831,22647,40188,0,0,0
25800,22618,40139,0,0,0
25764,22594,40093,0,0,0
25730,22567,40037,0,0,0
25713,22546,39987,0,0,0
25697,22538,39953,0,0,0
25669,22529,39916,0,0,0
25644,22512,39868,0,0,0
25627,22494,39824,0,0,0
25602,22477,39789,0,0,0
25560,22453,39744,0,0,0
25521,22422,39685,0,0,0
25496,22402,39633,0,0,0
25465,22391,39596,0,0,0
25419,22375,39558,0,0,0
25379,22350,39514,0,0,0
25357,22329,39478,0,0,0
25329,22310,39448,0,0,0
25290,22285,39407,0,0,0
25261,22259,39362,0,0,0
25250,22246,39331,0,0,0
25240,22244,39312,0,0,0
25225,22238,39288,0,0,0
25223,22231,39260,0,0,0
25231,22230,39247,0,0,0
25230,22232,39246,0,0,0
25226,22225,39238,0,0,0
25236,22219,39228,0,0,0
25258,22226,39233,0,0,0
25269,22236,39247,0,0,0
25271,22238,39251,0,0,0
25282,22242,39256,0,0,0
25297,22254,39274,0,0,0
25296,22264,39290,0,0,0
25287,22260,39285,0,0,0
25287,22259,39278,0,0,0
25293,22271,39287,0,0,0
25290,22282,39298,0,0,0
25283,22281,39298,0,0,0
25285,22275,39298,0,0,0
25284,22275,39311,0,0,0
25269,22273,39319,0,0,0
25253,22259,39307,0,0,0
25253,22250,39291,0,0,0
25253,22252,39282,0,0,0
25238,22250,39265,0,0,0
25218,22235,39232,0,0,0
25201,22218,39195,0,0,0
25172,22202,39162,0,0,0
25125,22177,39117,0,0,0
25083,22142,39058,0,0,0
25053,22112,39005,0,0,0
25016,22087,38960,0,0,0
24961,22055,38903,0,0,0
24910,22015,38836,0,0,0
24872,21981,38780,0,0,0
24828,21952,38732,0,0,0
24773,21914,38669,0,0,0
24726,21868,38594,0,0,0
24694,21831,38528,0,0,0
24659,21800,38471,0,0,0
24614,21763,38402,0,0,0
24574,21725,38325,0,0,0
24539,21698,38259,0,0,0
24489,21673,38199,0,0,0
24428,21636,38124,0,0,0
24375,21595,38042,0,0,0
24329,21563,37972,0,0,0
24272,21535,37907,0,0,0
24209,21501,37836,0,0,0
24159,21465,37764,0,0,0
24114,21436,37704,0,0,0
24056,21403,37644,0,0,0
23994,21359,37569,0,0,0
23948,21316,37491,0,0,0
23914,21283,37429,0,0,0
23873,21252,37372,0,0,0
23827,21213,37304,0,0,0
23790,21174,37238,0,0,0
23755,21146,37185,0,0,0
23708,21115,37130,0,0,0
23657,21073,37061,0,0,0
23621,21039,36996,0,0,0
23589,21022,36950,0,0,0
23549,21006,36907,0,0,0
23512,20983,36853,0,0,0
23487,20961,36803,0,0,0
23457,20944,36762,0,0,0
23413,20921,36713,0,0,0
23371,20890,36651,0,0,0
23346,20868,36599,0,0,0
23319,20856,36565,0,0,0
23279,20841,36530,0,0,0
23245,20819,36489,0,0,0
23224,20800,36449,0,0,0
23193,20785,36411,0,0,0
23143,20760,36362,0,0,0
23099,20728,36304,0,0,0
23075,20703,36256,0,0,0
23048,20683,36217,0,0,0
23011,20653,36169,0,0,0
22981,20621,36117,0,0,0
22962,20600,36078,0,0,0
22936,20584,36045,0,0,0
22899,20560,36000,0,0,0
22873,20535,35952,0,0,0
22860,20522,35920,0,0,0
22849,20520,35903,0,0,0
22846,20519,35887,0,0,0
22864,20527,35885,0,0,0
22901,20555,35921,0,0,0
22942,20594,35986,0,0,0
22994,20635,36070,0,0,0
23086,20692,36190,0,0,0
23220,20781,36366,0,0,0
23371,20892,36582,0,0,0
23535,21011,36815,0,0,0
23722,21143,37070,0,0,0
23922,21291,37355,0,0,0
24117,21443,37649,0,0,0
24316,21590,37935,0,0,0
24531,21742,38225,0,0,0
24748,21905,38527,0,0,0
24950,22061,38822,0,0,0
25146,22202,39094,0,0,0
25342,22336,39357,0,0,0
25521,22466,39615,0,0,0
25667,22580,39847,0,0,0
25794,22672,40046,0,0,0
25916,22756,40228,0,0,0
26017,22832,40398,0,0,0
26090,22889,40534,0,0,0
26157,22928,40638,0,0,0
26222,22962,40728,0,0,0
26264,22987,40802,0,0,0
26270,22991,40839,0,0,0
26263,22978,40843,0,0,0
26253,22964,40837,0,0,0
26224,22952,40826,0,0,0
26177,22931,40796,0,0,0
26138,22907,40750,0,0,0
26106,22889,40710,0,0,0
26061,22867,40670,0,0,0
26000,22830,40612,0,0,0
25946,22787,40542,0,0,0
25898,22749,40478,0,0,0
25840,22711,40412,0,0,0
25780,22668,40332,0,0,0
25735,22630,40254,0,0,0
25702,22604,40200,0,0,0
25660,22578,40153,0,0,0
25608,22541,40091,0,0,0
25567,22503,40026,0,0,0
25534,22478,39976,0,0,0
25497,22457,39930,0,0,0
25461,22427,39875,0,0,0
25442,22403,39822,0,0,0
25428,22391,39785,0,0,0
25398,22375,39749,0,0,0
25362,22345,39703,0,0,0
25336,22314,39652,0,0,0
25308,22291,39609,0,0,0
25268,22266,39564,0,0,0
25232,22234,39507,0,0,0
25209,22206,39454,0,0,0
25184,22189,39415,0,0,0
25146,22169,39369,0,0,0
25110,22143,39311,0,0,0
25089,22123,39261,0,0,0
25062,22109,39225,0,0,0
25025,22091,39190,0,0,0
25004,22075,39157,0,0,0
25005,22074,39138,0,0,0
25002,22084,39135,0,0,0
24983,22089,39128,0,0,0
24972,22088,39112,0,0,0
24979,22095,39104,0,0,0
24985,22107,39107,0,0,0
24987,22112,39107,0,0,0
25005,22112,39106,0,0,0
25034,22118,39123,0,0,0
25051,22126,39151,0,0,0
25055,22125,39165,0,0,0
25066,22119,39166,0,0,0
25083,22120,39173,0,0,0
25091,22121,39182,0,0,0
25094,22115,39174,0,0,0
25107,22110,39163,0,0,0
25120,22114,39166,0,0,0
25112,22116,39168,0,0,0
25087,22104,39148,0,0,0
25071,22087,39120,0,0,0
25065,22082,39106,0,0,0
25046,22078,39094,0,0,0
25013,22063,39064,0,0,0
24986,22045,39025,0,0,0
24960,22034,38997,0,0,0
24920,22018,38966,0,0,0
24874,21988,38915,0,0,0
24838,21955,38855,0,0,0
24807,21932,38805,0,0,0
24766,21906,38755,0,0,0
24728,21869,38691,0,0,0
24697,21835,38630,0,0,0
24661,21815,38583,0,0,0
24607,21790,38530,0,0,0
24549,21751,38458,0,0,0
24503,21714,38388,0,0,0
24454,21685,38327,0,0,0
24393,21648,38256,0,0,0
24337,21600,38172,0,0,0
24300,21562,38101,0,0,0
24261,21535,38046,0,0,0
24206,21500,37982,0,0,0
24151,21453,37906,0,0,0
24107,21411,37839,0,0,0
24059,21377,37779,0,0,0
23999,21337,37708,0,0,0
23948,21296,37632,0,0,0
23913,21267,37569,0,0,0
23874,21245,37515,0,0,0
23823,21213,37448,0,0,0
23778,21174,37369,0,0,0
23740,21141,37299,0,0,0
23690,21111,37234,0,0,0
23630,21071,37157,0,0,0
23579,21031,37077,0,0,0
23538,21003,37018,0,0,0
23490,20978,36969,0,0,0
23434,20942,36909,0,0,0
23390,20903,36844,0,0,0
23355,20877,36793,0,0,0
23311,20853,36746,0,0,0
23266,20821,36687,0,0,0
23238,20792,36631,0,0,0
23222,20777,36590,0,0,0
23195,20764,36551,0,0,0
23161,20742,36498,0,0,0
23133,20716,36443,0,0,0
23105,20694,36398,0,0,0
23066,20667,36351,0,0,0
23025,20630,36287,0,0,0
22996,20602,36229,0,0,0
22970,20589,36190,0,0,0
22932,20572,36151,0,0,0
22899,20545,36101,0,0,0
22881,20523,36059,0,0,0
22858,20509,36028,0,0,0
22824,20488,35989,0,0,0
22794,20461,35939,0,0,0
22776,20441,35897,0,0,0
22755,20432,35864,0,0,0
22716,20418,35818,0,0,0
22675,20396,35758,0,0,0
22647,20377,35705,0,0,0
22615,20360,35666,0,0,0
22572,20335,35623,0,0,0
22539,20305,35573,0,0,0
22520,20285,35537,0,0,0
22495,20275,35515,0,0,0
22462,20257,35484,0,0,0
22439,20234,35446,0,0,0
22435,20221,35425,0,0,0
22438,20223,35424,0,0,0
22452,20231,35435,0,0,0
22498,20258,35471,0,0,0
22569,20312,35549,0,0,0
22651,20385,35660,0,0,0
22751,20461,35789,0,0,0
22887,20554,35948,0,0,0
23055,20677,36157,0,0,0
23235,20817,36402,0,0,0
23422,20957,36657,0,0,0
23625,21098,36926,0,0,0
23835,21248,37220,0,0,0
24033,21395,37516,0,0,0
24224,21528,37795,0,0,0
24427,21660,38069,0,0,0
24626,21799,38349,0,0,0
24798,21930,38616,0,0,0
24952,22044,38855,0,0,0
25102,22149,39076,0,0,0
25239,22249,39284,0,0,0
25352,22335,39467,0,0,0
25454,22404,39616,0,0,0
25555,22467,39751,0,0,0
25641,22530,39878,0,0,0
25698,22579,39978,0,0,0
25738,22607,40041,0,0,0
25777,22633,40090,0,0,0
25799,22657,40133,0,0,0
25795,22663,40150,0,0,0
25785,22650,40139,0,0,0
25776,22634,40121,0,0,0
25751,22614,40101,0,0,0
25703,22579,40063,0,0,0
25654,22534,40006,0,0,0
25614,22497,39954,0,0,0
25567,22466,39906,0,0,0
25505,22424,39842,0,0,0
25444,22374,39766,0,0,0
25391,22336,39699,0,0,0
25334,22305,39637,0,0,0
25271,22266,39559,0,0,0
25219,22221,39471,0,0,0
25179,22187,39398,0,0,0
25133,22158,39336,0,0,0
25082,22123,39266,0,0,0
25045,22087,39197,0,0,0
25016,22063,39146,0,0,0
24979,22039,39103,0,0,0
24937,22006,39051,0,0,0
24910,21979,38999,0,0,0
24890,21967,38964,0,0,0
24861,21956,38932,0,0,0
24826,21931,38881,0,0,0
24796,21898,38820,0,0,0
24763,21867,38766,0,0,0
24718,21836,38713,0,0,0
24674,21800,38650,0,0,0
24645,21772,38597,0,0,0
24623,21760,38563,0,0,0
24593,21749,38531,0,0,0
24568,21734,38490,0,0,0
24560,21727,38459,0,0,0
24553,21728,38442,0,0,0
24539,21726,38420,0,0,0
24535,21720,38394,0,0,0
24546,21721,38384,0,0,0
24551,21727,38392,0,0,0
24542,21726,38393,0,0,0
24542,21719,38386,0,0,0
24559,21724,38392,0,0,0
24574,21739,38411,0,0,0
24576,21749,38426,0,0,0
24585,21752,38434,0,0,0
24608,21762,38453,0,0,0
24626,21780,38481,0,0,0
24633,21790,38499,0,0,0
24647,21792,38504,0,0,0
24671,21802,38521,0,0,0
24689,21816,38547,0,0,0
24696,21820,38558,0,0,0
24705,21817,38558,0,0,0
24713,21819,38563,0,0,0
24706,21822,38564,0,0,0
24684,21810,38541,0,0,0
24667,21794,38509,0,0,0
24655,21788,38492,0,0,0
24629,21781,38477,0,0,0
24589,21756,38443,0,0,0
24555,21724,38399,0,0,0
24528,21705,38366,0,0,0
24493,21688,38333,0,0,0
24451,21659,38280,0,0,0
24418,21631,38221,0,0,0
24390,21612,38174,0,0,0
24348,21588,38123,0,0,0
24296,21550,38053,0,0,0
24252,21510,37981,0,0,0
24208,21478,37921,0,0,0
24152,21447,37859,0,0,0
24098,21408,37788,0,0,0
24051,21372,37720,0,0,0
23992,21339,37661,0,0,0
23918,21298,37589,0,0,0
23848,21245,37500,0,0,0
23799,21201,37418,0,0,0
23752,21169,37350,0,0,0
23693,21130,37280,0,0,0
23636,21084,37205,0,0,0
23592,21044,37141,0,0,0
23544,21011,37087,0,0,0
23484,20973,37020,0,0,0
23432,20931,36940,0,0,0
23396,20898,36870,0,0,0
23359,20872,36810,0,0,0
23311,20838,36741,0,0,0
23266,20800,36669,0,0,0
23228,20772,36612,0,0,0
23183,20747,36562,0,0,0
23130,20715,36500,0,0,0
23085,20679,36434,0,0,0
23050,20653,36381,0,0,0
23009,20629,36335,0,0,0
22960,20593,36277,0,0,0
22921,20554,36213,0,0,0
22894,20526,36166,0,0,0
22857,20504,36128,0,0,0
22814,20476,36078,0,0,0
22787,20454,36025,0,0,0
22772,20443,35985,0,0,0
22745,20427,35944,0,0,0
22705,20394,35886,0,0,0
22669,20358,35829,0,0,0
22633,20333,35788,0,0,0
22587,20312,35749,0,0,0
22542,20283,35695,0,0,0
22508,20256,35641,0,0,0
22476,20240,35603,0,0,0
22432,20218,35563,0,0,0
22388,20183,35508,0,0,0
22359,20151,35455,0,0,0
22331,20130,35416,0,0,0
22297,20110,35377,0,0,0
22277,20089,35337,0,0,0
22280,20085,35319,0,0,0
22293,20100,35333,0,0,0
22308,20122,35361,0,0,0
22349,20147,35402,0,0,0
22429,20196,35483,0,0,0
22531,20272,35608,0,0,0
22645,20361,35761,0,0,0
22787,20461,35939,0,0,0
22959,20581,36155,0,0,0
23140,20716,36400,0,0,0
23321,20848,36650,0,0,0
23519,20978,36906,0,0,0
23728,21121,37184,0,0,0
23927,21272,37474,0,0,0
24111,21414,37748,0,0,0
24298,21548,38007,0,0,0
24487,21683,38268,0,0,0
24657,21811,38523,0,0,0
24808,21918,38749,0,0,0
24957,22017,38953,0,0,0
25100,22120,39154,0,0,0
25214,22214,39341,0,0,0
25299,22280,39489,0,0,0
25379,22328,39604,0,0,0
25453,22375,39705,0,0,0
25499,22413,39786,0,0,0
25520,22429,39833,0,0,0
25533,22434,39859,0,0,0
25536,22439,39876,0,0,0
25512,22432,39871,0,0,0
25472,22405,39830,0,0,0
25439,22374,39777,0,0,0
25407,22352,39731,0,0,0
25362,22325,39680,0,0,0
25313,22287,39613,0,0,0
25273,22250,39543,0,0,0
25227,22220,39482,0,0,0
25168,22183,39413,0,0,0
25111,22133,39329,0,0,0
25074,22089,39256,0,0,0
25039,22060,39201,0,0,0
24988,22027,39139,0,0,0
24935,21987,39063,0,0,0
24896,21955,38994,0,0,0
24853,21932,38934,0,0,0
24797,21902,38865,0,0,0
24749,21867,38788,0,0,0
24716,21839,38725,0,0,0
24679,21813,38675,0,0,0
24629,21777,38614,0,0,0
24583,21732,38542,0,0,0
24547,21695,38480,0,0,0
24505,21665,38430,0,0,0
24456,21629,38370,0,0,0
24419,21595,38306,0,0,0
24391,21577,38255,0,0,0
24355,21563,38210,0,0,0
24313,21537,38152,0,0,0
24284,21510,38095,0,0,0
24269,21498,38060,0,0,0
24250,21494,38038,0,0,0
24224,21480,38008,0,0,0
24213,21467,37979,0,0,0
24219,21471,37971,0,0,0
24224,21483,37973,0,0,0
24230,21490,37970,0,0,0
24255,21502,37976,0,0,0
24289,21530,38003,0,0,0
24308,21558,38031,0,0,0
24324,21571,38045,0,0,0
24354,21583,38060,0,0,0
24389,21604,38091,0,0,0
24415,21624,38124,0,0,0
24440,21634,38147,0,0,0
24473,21647,38174,0,0,0
24501,21671,38214,0,0,0
24511,21685,38243,0,0,0
24516,21685,38253,0,0,0
24532,21690,38268,0,0,0
24545,21706,38296,0,0,0
24541,21717,38316,0,0,0
24540,21718,38321,0,0,0
24552,21725,38329,0,0,0
24557,21736,38341,0,0,0
24544,21737,38337,0,0,0
24533,21725,38313,0,0,0
24532,21717,38290,0,0,0
24525,21712,38273,0,0,0
24504,21698,38240,0,0,0
24485,21676,38192,0,0,0
24471,21660,38150,0,0,0
24443,21645,38111,0,0,0
24401,21614,38054,0,0,0
24363,21570,37985,0,0,0
24332,21534,37924,0,0,0
24290,21504,37869,0,0,0
24238,21464,37803,0,0,0
24194,21422,37735,0,0,0
24156,21391,37682,0,0,0
24103,21363,37632,0,0,0
24046,21324,37568,0,0,0
24006,21286,37501,0,0,0
23979,21262,37451,0,0,0
23944,21245,37407,0,0,0
23899,21218,37348,0,0,0
23860,21188,37282,0,0,0
23824,21165,37227,0,0,0
23779,21138,37168,0,0,0
23733,21101,37094,0,0,0
23702,21071,37022,0,0,0
23676,21053,36968,0,0,0
23634,21033,36915,0,0,0
23586,21004,36851,0,0,0
23544,20978,36791,0,0,0
23497,20959,36744,0,0,0
23440,20934,36690,0,0,0
23387,20896,36619,0,0,0
23350,20862,36554,0,0,0
23316,20836,36506,0,0,0
23273,20803,36456,0,0,0
23237,20764,36397,0,0,0
23217,20734,36351,0,0,0
23193,20715,36318,0,0,0
23154,20692,36275,0,0,0
23118,20664,36216,0,0,0
23097,20645,36164,0,0,0
23074,20633,36122,0,0,0
23037,20612,36072,0,0,0
23004,20583,36014,0,0,0
22979,20563,35966,0,0,0
22946,20547,35927,0,0,0
22904,20522,35878,0,0,0
22871,20494,35821,0,0,0
22851,20479,35779,0,0,0
22825,20469,35750,0,0,0
22789,20447,35709,0,0,0
22764,20423,35664,0,0,0
22756,20416,35640,0,0,0
22750,20421,35637,0,0,0
22752,20425,35641,0,0,0
22784,20442,35667,0,0,0
22848,20488,35739,0,0,0
22926,20549,35846,0,0,0
23021,20618,35971,0,0,0
23157,20706,36130,0,0,0
23326,20825,36339,0,0,0
23506,20959,36579,0,0,0
23697,21092,36827,0,0,0
23905,21230,37091,0,0,0
24118,21381,37381,0,0,0
24322,21532,37679,0,0,0
24523,21673,37965,0,0,0
24735,21819,38256,0,0,0
24945,21976,38559,0,0,0
25133,22123,38848,0,0,0
25311,22253,39110,0,0,0
25491,22379,39362,0,0,0
25653,22500,39606,0,0,0
25786,22602,39821,0,0,0
25912,22684,40004,0,0,0
26037,22761,40172,0,0,0
26135,22834,40327,0,0,0
26199,22887,40446,0,0,0
26249,22919,40525,0,0,0
26294,22944,40587,0,0,0
26319,22963,40640,0,0,0
26317,22965,40668,0,0,0
26306,22955,40673,0,0,0
26294,22946,40674,0,0,0
26263,22934,40667,0,0,0
26217,22908,40635,0,0,0
26178,22872,40583,0,0,0
26147,22842,40531,0,0,0
26107,22816,40477,0,0,0
26055,22778,40407,0,0,0
26009,22740,40333,0,0,0
25970,22713,40274,0,0,0
25917,22685,40218,0,0,0
25854,22644,40145,0,0,0
25805,22603,40068,0,0,0
25770,22575,40011,0,0,0
25730,22552,39966,0,0,0
25686,22518,39911,0,0,0
25655,22485,39854,0,0,0
25633,22464,39813,0,0,0
25600,22444,39771,0,0,0
25561,22409,39713,0,0,0
25532,22372,39654,0,0,0
25507,22348,39612,0,0,0
25472,22328,39570,0,0,0
25435,22300,39511,0,0,0
25405,22271,39449,0,0,0
25374,22248,39396,0,0,0
25330,22221,39336,0,0,0
25284,22183,39264,0,0,0
25251,22152,39203,0,0,0
25220,22137,39159,0,0,0
25180,22119,39111,0,0,0
25150,22097,39057,0,0,0
25138,22084,39018,0,0,0
25124,22081,38999,0,0,0
25098,22074,38977,0,0,0
25080,22063,38948,0,0,0
25082,22065,38931,0,0,0
25086,22075,38931,0,0,0
25082,22079,38931,0,0,0
25089,22078,38929,0,0,0
25111,22086,38943,0,0,0
25128,22098,38964,0,0,0
25130,22101,38975,0,0,0
25136,22096,38977,0,0,0
25150,22100,38988,0,0,0
25157,22110,39005,0,0,0
25154,22112,39012,0,0,0
25163,22114,39019,0,0,0
25181,22128,39039,0,0,0
25185,22140,39061,0,0,0
25174,22137,39061,0,0,0
25166,22128,39049,0,0,0
25163,22126,39048,0,0,0
25151,22123,39051,0,0,0
25133,22109,39039,0,0,0
25129,22095,39021,0,0,0
25129,22095,39013,0,0,0
25114,22093,39001,0,0,0
25088,22075,38968,0,0,0
25067,22050,38928,0,0,0
25044,22031,38893,0,0,0
25006,22009,38852,0,0,0
24963,21977,38793,0,0,0
24931,21951,38736,0,0,0
24900,21935,38694,0,0,0
24855,21916,38648,0,0,0
24812,21885,38592,0,0,0
24779,21856,38538,0,0,0
24737,21830,38488,0,0,0
24677,21796,38425,0,0,0
24625,21754,38348,0,0,0
24591,21720,38279,0,0,0
24557,21697,38223,0,0,0
24506,21668,38158,0,0,0
24456,21630,38082,0,0,0
24419,21595,38012,0,0,0
24376,21564,37950,0,0,0
24318,21523,37876,0,0,0
24265,21478,37793,0,0,0
24223,21442,37724,0,0,0
24177,21415,37667,0,0,0
24121,21381,37604,0,0,0
24072,21342,37536,0,0,0
24033,21310,37479,0,0,0
23986,21279,37426,0,0,0
23930,21237,37359,0,0,0
23883,21190,37289,0,0,0
23853,21158,37238,0,0,0
23818,21132,37191,0,0,0
23774,21096,37125,0,0,0
23734,21058,37052,0,0,0
23704,21032,36996,0,0,0
23668,21011,36946,0,0,0
23628,20983,36885,0,0,0
23603,20959,36828,0,0,0
23587,20951,36788,0,0,0
23557,20943,36748,0,0,0
23515,20924,36690,0,0,0
23482,20901,36630,0,0,0
23453,20886,36587,0,0,0
23419,20870,36551,0,0,0
23389,20846,36506,0,0,0
23370,20823,36465,0,0,0
23350,20809,36441,0,0,0
23315,20789,36410,0,0,0
23276,20755,36359,0,0,0
23250,20727,36314,0,0,0
23224,20710,36282,0,0,0
23187,20690,36241,0,0,0
23159,20664,36188,0,0,0
23148,20644,36145,0,0,0
23128,20631,36114,0,0,0
23091,20612,36073,0,0,0
23062,20586,36019,0,0,0
23051,20571,35976,0,0,0
23036,20568,35950,0,0,0
23009,20559,35919,0,0,0
22992,20548,35886,0,0,0
22995,20552,35876,0,0,0
23005,20570,35890,0,0,0
23020,20590,35915,0,0,0
23064,20617,35957,0,0,0
23145,20668,36042,0,0,0
23247,20743,36173,0,0,0
23370,20830,36332,0,0,0
23530,20931,36520,0,0,0
23720,21058,36753,0,0,0
23913,21200,37014,0,0,0
24107,21343,37282,0,0,0
24322,21494,37567,0,0,0
24552,21663,37880,0,0,0
24769,21834,38200,0,0,0
24968,21987,38502,0,0,0
25171,22128,38794,0,0,0
25379,22271,39090,0,0,0
25569,22408,39375,0,0,0
25737,22526,39627,0,0,0
25898,22636,39861,0,0,0
26048,22746,40089,0,0,0
26168,22840,40294,0,0,0
26268,22909,40459,0,0,0
26363,22969,40603,0,0,0
26448,23031,40738,0,0,0
26510,23082,40848,0,0,0
26558,23115,40926,0,0,0
26605,23144,40988,0,0,0
26636,23175,41045,0,0,0
26637,23188,41074,0,0,0
26624,23181,41070,0,0,0
26616,23175,41058,0,0,0
26600,23171,41047,0,0,0
26565,23155,41021,0,0,0
26529,23125,40981,0,0,0
26505,23100,40947,0,0,0
26474,23082,40918,0,0,0
26430,23054,40871,0,0,0
26389,23014,40808,0,0,0
26361,22978,40751,0,0,0
26328,22950,40704,0,0,0
26285,22917,40645,0,0,0
26246,22878,40577,0,0,0
26215,22850,40521,0,0,0
26176,22828,40471,0,0,0
26128,22796,40408,0,0,0
26087,22758,40339,0,0,0
26057,22733,40286,0,0,0
26022,22715,40246,0,0,0
25982,22690,40197,0,0,0
25954,22666,40148,0,0,0
25933,22655,40112,0,0,0
25902,22646,40079,0,0,0
25865,22627,40031,0,0,0
25839,22608,39981,0,0,0
25819,22600,39946,0,0,0
25787,22586,39912,0,0,0
25749,22554,39862,0,0,0
25727,22522,39811,0,0,0
25714,22503,39775,0,0,0
25690,22483,39740,0,0,0
25662,22453,39694,0,0,0
25645,22427,39653,0,0,0
25628,22415,39631,0,0,0
25606,22408,39614,0,0,0
25589,22396,39587,0,0,0
25590,22394,39571,0,0,0
25596,22407,39575,0,0,0
25589,22414,39572,0,0,0
25581,22409,39555,0,0,0
25587,22412,39546,0,0,0
25592,22426,39556,0,0,0
25589,22435,39566,0,0,0
25598,22440,39571,0,0,0
25624,22455,39589,0,0,0
25644,22477,39618,0,0,0
25649,22492,39637,0,0,0
25662,22501,39645,0,0,0
25689,22517,39662,0,0,0
25708,22535,39687,0,0,0
25709,22538,39700,0,0,0
25710,22530,39700,0,0,0
25720,22528,39704,0,0,0
25722,22528,39709,0,0,0
25715,22518,39695,0,0,0
25708,22506,39673,0,0,0
25703,22501,39664,0,0,0
25685,22495,39654,0,0,0
25652,22473,39620,0,0,0
25623,22446,39575,0,0,0
25602,22431,39541,0,0,0
25572,22419,39508,0,0,0
25534,22392,39456,0,0,0
25502,22360,39398,0,0,0
25471,22338,39351,0,0,0
25424,22316,39300,0,0,0
25369,22280,39229,0,0,0
25329,22244,39155,0,0,0
25296,22220,39099,0,0,0
25252,22195,39044,0,0,0
25204,22158,38975,0,0,0
25164,22119,38903,0,0,0
25122,22089,38840,0,0,0
25072,22060,38777,0,0,0
25024,22022,38705,0,0,0
24989,21987,38638,0,0,0
24952,21962,38584,0,0,0
24897,21930,38524,0,0,0
24844,21890,38452,0,0,0
24808,21858,38390,0,0,0
24769,21836,38339,0,0,0
24713,21809,38279,0,0,0
24663,21774,38207,0,0,0
24629,21744,38146,0,0,0
24593,21721,38096,0,0,0
24546,21689,38035,0,0,0
24502,21650,37957,0,0,0
24467,21616,37889,0,0,0
24426,21588,37833,0,0,0
24375,21550,37768,0,0,0
24333,21507,37695,0,0,0
24301,21477,37636,0,0,0
24264,21456,37589,0,0,0
24217,21429,37532,0,0,0
24180,21398,37468,0,0,0
24155,21377,37417,0,0,0
24123,21360,37374,0,0,0
24086,21333,37316,0,0,0
24058,21304,37256,0,0,0
24034,21283,37211,0,0,0
23995,21260,37166,0,0,0
23944,21223,37105,0,0,0
23905,21186,37044,0,0,0
23879,21166,37003,0,0,0
23846,21153,36968,0,0,0
23807,21129,36920,0,0,0
23775,21101,36866,0,0,0
23746,21082,36824,0,0,0
23712,21063,36782,0,0,0
23679,21034,36726,0,0,0
23660,21009,36674,0,0,0
23643,20998,36643,0,0,0
23611,20984,36610,0,0,0
23574,20959,36560,0,0,0
23545,20933,36508,0,0,0
23513,20915,36465,0,0,0
23471,20895,36418,0,0,0
23433,20871,36361,0,0,0
23410,20856,36315,0,0,0
23386,20852,36290,0,0,0
23350,20841,36263,0,0,0
23324,20824,36229,0,0,0
23325,20816,36216,0,0,0
23342,20826,36233,0,0,0
23371,20846,36267,0,0,0
23433,20878,36320,0,0,0
23536,20936,36418,0,0,0
23656,21020,36566,0,0,0
